NSC,drug,gene,num
767411,-,MAP7D1,12
767411,-,THYN1,13
767416,-,MAPK8,300
767416,-,THYN1,13
767416,-,CDK7,300
767416,-,MVP,300
767416,-,RPA3,182
767420,-,HBG1,130
767420,-,MIR641,47
767420,-,SLCO4A1-AS1,29
767420,-,MIR126,300
767420,-,LINC01287,11
767470,MLN-0905,LINC01287,0
767470,MLN-0905,HBG2,0
767470,MLN-0905,TLR7,0
767470,MLN-0905,HBG1,0
767470,MLN-0905,MTNR1B,0
767598,Momelotinib,IL2RG,0
767598,Momelotinib,ITK,1
767598,Momelotinib,CD3D,0
767598,Momelotinib,PIP,0
767598,Momelotinib,TUBB1,0
767599,I-BET-151,STMN4,0
767599,I-BET-151,JCHAIN,0
767599,I-BET-151,LINC01287,0
767599,I-BET-151,MTNR1B,0
767599,I-BET-151,IGLL5,0
767600,Fedratinib,LINC01287,0
767600,Fedratinib,TLR7,1
767600,Fedratinib,NR1I2,0
767600,Fedratinib,FAM178B,0
767600,Fedratinib,HBG1,0
767746,ADW-742,TLR7,0
767746,ADW-742,SNORD88B,0
767746,ADW-742,LINC01287,0
767746,ADW-742,CYP17A1,0
767746,ADW-742,SNORD83B,0
767897,BPR1J-097,PLP1,0
767897,BPR1J-097,HPGDS,0
767897,BPR1J-097,MIR2278,0
767897,BPR1J-097,SOX10,0
767897,BPR1J-097,MIR330,0
767898,Ipatasertib,MIR622,0
767898,Ipatasertib,MIR126,0
767898,Ipatasertib,HBG2,0
767898,Ipatasertib,HBG1,0
767898,Ipatasertib,PPP1R1B,0
767951,GSK-1904529A,REC8,0
767951,GSK-1904529A,SMARCD3,0
767951,GSK-1904529A,EFEMP2,0
767951,GSK-1904529A,COL6A3,0
767951,GSK-1904529A,ZNF462,0
767952,Rocilinostat,CD1E,0
767952,Rocilinostat,COL7A1,0
767952,Rocilinostat,SH2D1A,0
767952,Rocilinostat,MAPK8,0
767952,Rocilinostat,ZAP70,0
767953,R-1530,MIR658,0
767953,R-1530,FAM178B,0
767953,R-1530,CYP26C1,0
767953,R-1530,MIR1296,0
767953,R-1530,SNORD83B,0
767954,EMD-1204831,MIR3198-1,0
767954,EMD-1204831,MPO,0
767954,EMD-1204831,PIP,0
767954,EMD-1204831,LINC00942,0
767954,EMD-1204831,FRK,0
768068,Cobimetinib (isomer 1),PMEL,0
768068,Cobimetinib (isomer 1),S100B,0
768068,Cobimetinib (isomer 1),SHISA4,0
768068,Cobimetinib (isomer 1),RXRG,0
768068,Cobimetinib (isomer 1),MIA,0
768069,Cobimetinib (isomer 1),MIR1254-1,0
768069,Cobimetinib (isomer 1),PRAP1,0
768069,Cobimetinib (isomer 1),JCHAIN,0
768069,Cobimetinib (isomer 1),TLR8,0
768069,Cobimetinib (isomer 1),MIR5699,0
768070,enantiomer of PF-4176340,CYP17A1,4
768070,enantiomer of PF-4176340,OBP2A,0
768070,enantiomer of PF-4176340,PVALB,0
768070,enantiomer of PF-4176340,TLR7,4
768070,enantiomer of PF-4176340,SNORD83B,0
768072,TAK-960,LINC01287,0
768072,TAK-960,IGLL5,0
768072,TAK-960,TLR7,0
768072,TAK-960,NR1I2,0
768072,TAK-960,HBG1,0
768073,LY-2835219,ITGB7,0
768073,LY-2835219,LINC01287,0
768073,LY-2835219,HBG1,0
768073,LY-2835219,HBG2,0
768073,LY-2835219,TLR7,0
768100,SAR-245409,MIR330,0
768100,SAR-245409,NTRK1,0
768100,SAR-245409,CYP27A1,0
768100,SAR-245409,TYROBP,0
768100,SAR-245409,C1orf228,0
768112,SAR-402674,MIR1254-1,0
768112,SAR-402674,LINC01287,0
768112,SAR-402674,HBG2,0
768112,SAR-402674,SNORD83B,0
768112,SAR-402674,TLR7,0
768508,GSK-2636771,LINC00520,0
768508,GSK-2636771,RBMS3,0
768508,GSK-2636771,CSF1R,0
768508,GSK-2636771,SNORA31,0
768508,GSK-2636771,DAAM2,0
768509,SNX-5422,STMN4,0
768509,SNX-5422,JCHAIN,0
768509,SNX-5422,ITGB7,0
768509,SNX-5422,PVALB,0
768509,SNX-5422,BTK,1
768593,CEP-9722,MIR647,0
768593,CEP-9722,MIA,0
768593,CEP-9722,HGF,0
768593,CEP-9722,SNAR-C4,0
768593,CEP-9722,MIR7110,0
771532,GDC-0349,C10orf90,0
771532,GDC-0349,SLC24A5,0
771532,GDC-0349,DAAM2,0
771532,GDC-0349,FAM167B,0
771532,GDC-0349,SOX10,0
771650,AT-13148,MAPK8,0
771650,AT-13148,MIR142,0
771650,AT-13148,CD3E,0
771650,AT-13148,ZAP70,0
771650,AT-13148,ACTB,0
771651,VX-322,TLR7,0
771651,VX-322,STMN4,0
771651,VX-322,IGLL5,0
771651,VX-322,LINC01287,0
771651,VX-322,NR1I2,0
771652,SAR-125844,HBA1,0
771652,SAR-125844,HBG2,0
771652,SAR-125844,HPGDS,0
771652,SAR-125844,ITGB7,0
771652,SAR-125844,LGALS4,0
771750,LY-2874455,IGLL5,0
771750,LY-2874455,TLR7,0
771750,LY-2874455,LINC01287,0
771750,LY-2874455,PVALB,0
771750,LY-2874455,JCHAIN,0
772196,Lestaurtinib,MAF,0
772196,Lestaurtinib,STMN4,0
772196,Lestaurtinib,HCK,0
772196,Lestaurtinib,KIT,3
772196,Lestaurtinib,LINC01287,0
772197,LY-2801653,LINC01287,0
772197,LY-2801653,PVALB,0
772197,LY-2801653,ALK,0
772197,LY-2801653,TLR7,0
772197,LY-2801653,SNORD83B,0
772198,LY-2090314,SLC24A5,0
772198,LY-2090314,MIR6807,0
772198,LY-2090314,LINC00942,0
772198,LY-2090314,MIR330,0
772198,LY-2090314,GJB1,0
772351,XL-888,LINC01287,0
772351,XL-888,PVALB,0
772351,XL-888,MIR641,0
772351,XL-888,JCHAIN,0
772351,XL-888,IGLL5,0
772469,IPI-145,HBG1,0
772469,IPI-145,CYP26C1,0
772469,IPI-145,LINC01287,0
772469,IPI-145,HBG2,0
772469,IPI-145,PVALB,0
772563,ARRY-704,RNASE2,0
772563,ARRY-704,WNT7A,0
772563,ARRY-704,MIR5699,0
772563,ARRY-704,SNORD83B,0
772563,ARRY-704,TEK,0
772868,LCL-161,HPGDS,0
772868,LCL-161,MIR3939,0
772868,LCL-161,TYROBP,0
772868,LCL-161,LGALS4,0
772868,LCL-161,MPO,0
772885,PF-4942847,CYP17A1,0
772885,PF-4942847,NR1I2,0
772885,PF-4942847,LINC01287,0
772885,PF-4942847,HBG2,0
772885,PF-4942847,TLR8,0
772887,XL-019,ITGB7,0
772887,XL-019,PVALB,0
772887,XL-019,MIR5699,0
772887,XL-019,IGLL5,0
772887,XL-019,LINC01287,0
772991,PKM2 (9),KDR,0
772991,PKM2 (9),MTNR1B,0
772991,PKM2 (9),ITIH5,0
772991,PKM2 (9),HBG1,0
772991,PKM2 (9),TEK,0
772992,Fostamatinib,MPO,1
772992,Fostamatinib,PVALB,0
772992,Fostamatinib,LINC01287,0
772992,Fostamatinib,MIR330,0
772992,Fostamatinib,TLR7,0
773094,R-547,LYZ,0
773094,R-547,STMN4,0
773094,R-547,ESR1,0
773094,R-547,PLA2G2A,0
773094,R-547,CYP26A1,0
773261,GSK-921,LINC01287,0
773261,GSK-921,FAM178B,0
773261,GSK-921,JCHAIN,0
773261,GSK-921,IGLL5,0
773261,GSK-921,PVALB,0
773262,VX-689,C10orf90,0
773262,VX-689,MIR6126,0
773262,VX-689,DSCAM-AS1,0
773262,VX-689,HPGDS,0
773262,VX-689,MIR6728,0
773263,Bafetinib,MIR641,0
773263,Bafetinib,SNAR-C4,0
773263,Bafetinib,PVALB,0
773263,Bafetinib,MIR330,0
773263,Bafetinib,MIR589,0
773264,R-306465,MIR6126,0
773264,R-306465,MIR1254-1,0
773264,R-306465,MIR658,0
773264,R-306465,CD1E,0
773264,R-306465,SNORD104,0
773265,B-7100,MIR7110,0
773265,B-7100,LINC01287,0
773265,B-7100,FLT3,0
773265,B-7100,MIR658,0
773265,B-7100,FAM178B,0
773394,AT-7519,LINC01444,0
773394,AT-7519,HGF,0
773394,AT-7519,WNT7A,0
773394,AT-7519,MIR658,0
773394,AT-7519,POSTN,0
774769,NMS-E628,SH2D1A,0
774769,NMS-E628,GPNMB,0
774769,NMS-E628,GFPT2,0
774769,NMS-E628,DKK3,0
774769,NMS-E628,ACTB,2
774829,I-BET-762,HBA1,0
774829,I-BET-762,MTNR1B,0
774829,I-BET-762,HBA2,0
774829,I-BET-762,POSTN,0
774829,I-BET-762,TEK,0
774830,Milciclib,MIR1296,0
774830,Milciclib,MIR1254-1,0
774830,Milciclib,JCHAIN,0
774830,Milciclib,PVALB,0
774830,Milciclib,HBG1,0
774831,Rebastinib,CD8B,0
774831,Rebastinib,IGLL5,0
774831,Rebastinib,JCHAIN,0
774831,Rebastinib,SNORD83B,0
774831,Rebastinib,PIP,0
775636,SCH-772984,EDNRB,0
775636,SCH-772984,SNORD32A,0
775636,SCH-772984,MIR641,0
775636,SCH-772984,CAPN3,0
775636,SCH-772984,ITGB7,0
775771,BMS-863233,MND1,0
775771,BMS-863233,THYN1,0
775771,BMS-863233,HBEGF,0
775771,BMS-863233,CD3D,0
775771,BMS-863233,CHI3L2,0
776017,Telatinib,JCHAIN,0
776017,Telatinib,MIR647,0
776017,Telatinib,SNORD83B,0
776017,Telatinib,MIR663A,0
776017,Telatinib,MIR1254-1,0
776043,CEP-32496,GFAP,0
776043,CEP-32496,SNORD88B,0
776043,CEP-32496,MIR641,0
776043,CEP-32496,ZAP70,0
776043,CEP-32496,MIR7110,0
776066,AZD-1208,HGF,1
776066,AZD-1208,CA9,0
776066,AZD-1208,NEFH,0
776066,AZD-1208,GFAP,0
776066,AZD-1208,TUBB1,0
776422,LDK-378,GPNMB,0
776422,LDK-378,SOX10,0
776422,LDK-378,GPR137B,0
776422,LDK-378,ACP5,0
776422,LDK-378,PTMS,0
776762,EXEL-7647,CHI3L1,0
776762,EXEL-7647,NGFR,0
776762,EXEL-7647,BGN,0
776762,EXEL-7647,PDGFRB,0
776762,EXEL-7647,THY1,0
776763,Ariad Alk/EGFR inhibitor related to AP-26113,LINC01287,0
776763,Ariad Alk/EGFR inhibitor related to AP-26113,FAM178B,0
776763,Ariad Alk/EGFR inhibitor related to AP-26113,IGLL5,0
776763,Ariad Alk/EGFR inhibitor related to AP-26113,HBG2,0
776763,Ariad Alk/EGFR inhibitor related to AP-26113,MTNR1B,0
776787,AZD-3463,MIR5699,0
776787,AZD-3463,TLR7,0
776787,AZD-3463,LINC01287,0
776787,AZD-3463,CYP17A1,0
776787,AZD-3463,HPGDS,0
776996,PI-103,IGLL5,0
776996,PI-103,JCHAIN,0
776996,PI-103,MIR7110,0
776996,PI-103,KIT,3
776996,PI-103,MIR658,0
777193,LDK-378,RAB25,0
777193,LDK-378,DAAM2,0
777193,LDK-378,CTSK,0
777193,LDK-378,MIR126,0
777193,LDK-378,ARNT2,0
777194,Daporinad,MIR658,0
777194,Daporinad,IGLL5,0
777194,Daporinad,LINC01287,0
777194,Daporinad,TLR7,0
777194,Daporinad,PVALB,0
777425,GDC-0032,HPGDS,0
777425,GDC-0032,MIR3198-1,0
777425,GDC-0032,MIR2278,0
777425,GDC-0032,MIR6807,0
777425,GDC-0032,PVALB,0
777445,GSK-1070916,AIF1,0
777445,GSK-1070916,RHOH,0
777445,GSK-1070916,TYR,0
777445,GSK-1070916,SMIM24,0
777445,GSK-1070916,PMEL,0
777448,PFI-1,MIR142,0
777448,PFI-1,MIR7110,0
777448,PFI-1,MIR658,0
777448,PFI-1,MIR3198-1,0
777448,PFI-1,IGLL5,0
777571,BIX-01294,CYP17A1,0
777571,BIX-01294,SNORD83B,0
777571,BIX-01294,PVALB,0
777571,BIX-01294,MIR589,0
777571,BIX-01294,MIR1254-1,0
777572,AZD-8186,MTNR1B,0
777572,AZD-8186,HBG1,0
777572,AZD-8186,CHI3L1,0
777572,AZD-8186,UGT3A1,0
777572,AZD-8186,EGF,0
777638,AZD-6738,MIR126,0
777638,AZD-6738,RNASE2,0
777638,AZD-6738,IGLL5,0
777638,AZD-6738,MIR622,0
777638,AZD-6738,MIR641,0
777639,LGK-974,MTNR1B,0
777639,LGK-974,HCK,0
777639,LGK-974,LINC01287,0
777639,LGK-974,CYP26C1,0
777639,LGK-974,NR1I2,0
777718,VE-822,LINC01287,0
777718,VE-822,SNORD83B,0
777718,VE-822,MIR1254-1,0
777718,VE-822,TLR7,0
777718,VE-822,NR1I2,0
777877,PF-4989216,IGLL5,0
777877,PF-4989216,LINC01287,0
777877,PF-4989216,SNORD83B,0
777877,PF-4989216,MIR1254-1,0
777877,PF-4989216,PVALB,0
777879,AM-5992,SNORD32A,0
777879,AM-5992,MIR1296,0
777879,AM-5992,PVALB,0
777879,AM-5992,MIR589,0
777879,AM-5992,CD3E,0
778304,Encorafenib,EGF,0
778304,Encorafenib,NR4A3,0
778304,Encorafenib,TYR,1
778304,Encorafenib,TRPM1,0
778304,Encorafenib,MLANA,0
778305,Afuresertib,MLANA,0
778305,Afuresertib,MIR1296,0
778305,Afuresertib,MIR5699,0
778305,Afuresertib,CD7,0
778305,Afuresertib,MIR6807,0
778364,Defactinib,MIR1296,0
778364,Defactinib,SOX10,0
778364,Defactinib,SNORD32A,0
778364,Defactinib,SNORD83B,0
778364,Defactinib,LINC00942,0
778366,EXEL-2280,SOX10,0
778366,EXEL-2280,MIR6126,0
778366,EXEL-2280,EDNRB,0
778366,EXEL-2280,HPGDS,0
778366,EXEL-2280,TYR,0
778367,ARRY-614,PVALB,0
778367,ARRY-614,JCHAIN,0
778367,ARRY-614,IGLL5,0
778367,ARRY-614,LINC01287,0
778367,ARRY-614,TLR8,0
778368,GSK-2141795,IGLL5,0
778368,GSK-2141795,LINC01287,0
778368,GSK-2141795,MIR5699,0
778368,GSK-2141795,JCHAIN,0
778368,GSK-2141795,PVALB,0
778448,Ombrabulin,FLT3,0
778448,Ombrabulin,SLC40A1,0
778448,Ombrabulin,HCK,0
778448,Ombrabulin,RET,0
778448,Ombrabulin,TMSB15A,0
778590,Cobimetinib (isomer 1),MIR647,0
778590,Cobimetinib (isomer 1),TLR7,0
778590,Cobimetinib (isomer 1),PVALB,0
778590,Cobimetinib (isomer 1),FAM178B,0
778590,Cobimetinib (isomer 1),LINC01287,0
778747,OTX-015,JCHAIN,0
778747,OTX-015,PVALB,0
778747,OTX-015,IGLL5,0
778747,OTX-015,LINC01287,0
778747,OTX-015,MIR5699,0
778809,TAK-632,LINC01287,0
778809,TAK-632,HBG2,0
778809,TAK-632,TLR7,0
778809,TAK-632,PRAP1,0
778809,TAK-632,HTR1A,0
778810,VS-5584,FGR,0
778810,VS-5584,ORM1,0
778810,VS-5584,TYROBP,0
778810,VS-5584,FLT1,0
778810,VS-5584,C1QL1,0
778909,LEE-011,HBA1,0
778909,LEE-011,MLANA,0
778909,LEE-011,CYP17A1,0
778909,LEE-011,PLP1,0
778909,LEE-011,FCER1G,0
779217,Osimertinib,GPNMB,0
779217,Osimertinib,PLP1,0
779217,Osimertinib,C10orf90,0
779217,Osimertinib,NCS1,0
779217,Osimertinib,COL6A3,0
779218,CEP-28122,TLR7,0
779218,CEP-28122,ITGB7,0
779218,CEP-28122,FAM178B,0
779218,CEP-28122,NR1I2,0
779218,CEP-28122,LINC01287,0
779405,CO-1686,ITGB7,0
779405,CO-1686,CD8B,0
779405,CO-1686,HBG2,0
779405,CO-1686,JCHAIN,0
779405,CO-1686,HTR1A,0
779704,K287,IGLL5,0
779704,K287,LINC01287,0
779704,K287,JCHAIN,0
779704,K287,PVALB,0
779704,K287,MIR5699,0
780019,PD183805,SLC24A5,0
780019,PD183805,LAIR1,0
780019,PD183805,TMEM229B,0
780019,PD183805,CHI3L1,0
780019,PD183805,LOXL3,0
780020,spebrutinib,SNCA,0
780020,spebrutinib,CHI3L2,0
780020,spebrutinib,SOX10,0
780020,spebrutinib,MAGEA4,0
780020,spebrutinib,A2M,0
780042,CP-724714,TNC,0
780042,CP-724714,FAM167B,0
780042,CP-724714,C1R,0
780042,CP-724714,HRCT1,0
780042,CP-724714,SLC45A2,0
780108,PF-06463922,SNORD32A,0
780108,PF-06463922,LGALS4,0
780108,PF-06463922,MIR6807,0
780108,PF-06463922,PMEL,0
780108,PF-06463922,CBLC,0
780163,SOMCL-12-81,LOXL3,0
780163,SOMCL-12-81,SLC16A6,0
780163,SOMCL-12-81,LINC00520,0
780163,SOMCL-12-81,NTRK1,0
780163,SOMCL-12-81,SERPINB7,0
780204,TAS-116,FAM178B,0
780204,TAS-116,LINC01287,0
780204,TAS-116,STMN4,0
780204,TAS-116,ITGB7,0
780204,TAS-116,HCK,0
780249,AZD-6738,HBG1,0
780249,AZD-6738,HBG2,0
780249,AZD-6738,TLR7,0
780249,AZD-6738,HTR1A,0
780249,AZD-6738,CYP17A1,0
780250,"AZD-6738 ( R,S-isomer)",TLR7,0
780250,"AZD-6738 ( R,S-isomer)",FAM178B,0
780250,"AZD-6738 ( R,S-isomer)",SNORD83B,0
780250,"AZD-6738 ( R,S-isomer)",HBG1,0
780250,"AZD-6738 ( R,S-isomer)",KIT,0
780290,SAR-260301 (enantiomer 1),MIR2278,0
780290,SAR-260301 (enantiomer 1),MIR641,0
780290,SAR-260301 (enantiomer 1),JCHAIN,0
780290,SAR-260301 (enantiomer 1),MIR1254-1,0
780290,SAR-260301 (enantiomer 1),MIR6126,0
780291,SAR-260301 (enantiomer 1),ORM1,111
780291,SAR-260301 (enantiomer 1),CHI3L2,0
780291,SAR-260301 (enantiomer 1),PRTN3,0
780291,SAR-260301 (enantiomer 1),BSPRY,0
780291,SAR-260301 (enantiomer 1),SMIM24,0
780404,AZ-505,REC8,0
780404,AZ-505,DKK3,1
780404,AZ-505,GPNMB,0
780404,AZ-505,SPEG,0
780404,AZ-505,SH2D1A,0
781008,maritoclax,MIR658,0
781008,maritoclax,TLR7,0
781008,maritoclax,HCK,0
781008,maritoclax,FGR,0
781008,maritoclax,FLT3,0
781148,CEP-37440,LINC01287,0
781148,CEP-37440,PVALB,0
781148,CEP-37440,FAM178B,0
781148,CEP-37440,ITGB7,0
781148,CEP-37440,TLR7,0
781343,GDC-0994,HTR1A,0
781343,GDC-0994,STMN4,0
781343,GDC-0994,TLR7,0
781343,GDC-0994,ITGB7,0
781343,GDC-0994,SNORD83B,0
781344,NMS-1286937,LINC01287,0
781344,NMS-1286937,SNORD83B,0
781344,NMS-1286937,TLR7,0
781344,NMS-1286937,JCHAIN,0
781344,NMS-1286937,HBG1,0
781468,CUDC-427,TLR8,0
781468,CUDC-427,HBG2,0
781468,CUDC-427,HBA1,0
781468,CUDC-427,ITGB7,0
781468,CUDC-427,PRAP1,0
781470,PF-03758309,PVALB,0
781470,PF-03758309,BIRC7,0
781470,PF-03758309,TYROBP,0
781470,PF-03758309,ITGB7,0
781470,PF-03758309,SSX2B,0
781516,entosplenitib,MIR5699,0
781516,entosplenitib,CYP17A1,0
781516,entosplenitib,MIR1296,0
781516,entosplenitib,HBG2,0
781516,entosplenitib,MIR622,0
781556,JNJ-42756493,OBP2A,0
781556,JNJ-42756493,TLR7,0
781556,JNJ-42756493,FAM178B,0
781556,JNJ-42756493,LINC01287,0
781556,JNJ-42756493,HBA1,0
781627,GSK-2606414,TLR7,0
781627,GSK-2606414,FAM178B,0
781627,GSK-2606414,MTNR1B,0
781627,GSK-2606414,LINC01287,0
781627,GSK-2606414,HBG1,0
781761,LY-3009120,LINC01287,0
781761,LY-3009120,TLR7,0
781761,LY-3009120,HBG1,0
781761,LY-3009120,TEK,0
781761,LY-3009120,STMN4,0
782006,PTC-691,LINC01287,0
782006,PTC-691,NR1I2,0
782006,PTC-691,KIT,0
782006,PTC-691,HCK,0
782006,PTC-691,FAM178B,0
782007,AZ-628,JCHAIN,0
782007,AZ-628,FAM178B,0
782007,AZ-628,MIR6728,0
782007,AZ-628,PVALB,0
782007,AZ-628,PRAP1,0
782121,Volitinib,MAPK8,0
782121,Volitinib,SPEG,0
782121,Volitinib,ACTB,0
782121,Volitinib,PTMS,0
782121,Volitinib,PTRF,0
782122,AMG-511,TLR7,0
782122,AMG-511,LINC01287,0
782122,AMG-511,STMN4,0
782122,AMG-511,HBG1,0
782122,AMG-511,FAM178B,0
782153,MG-132,CD1E,0
782153,MG-132,SPN,0
782153,MG-132,LAIR1,0
782153,MG-132,WAS,0
782153,MG-132,MIR1254-1,0
782154,"3,3-Bis(3-fluoro-4-hydroxyphenyl)-1,3-dihydro-2H-indol-2...",MAPK8,0
782154,"3,3-Bis(3-fluoro-4-hydroxyphenyl)-1,3-dihydro-2H-indol-2...",CDK7,0
782154,"3,3-Bis(3-fluoro-4-hydroxyphenyl)-1,3-dihydro-2H-indol-2...",LSM6,0
782154,"3,3-Bis(3-fluoro-4-hydroxyphenyl)-1,3-dihydro-2H-indol-2...",CWC15,0
782154,"3,3-Bis(3-fluoro-4-hydroxyphenyl)-1,3-dihydro-2H-indol-2...",MED30,0
782164,CX-5461,HBG2,0
782164,CX-5461,STMN4,0
782164,CX-5461,ITGB7,0
782164,CX-5461,CYP17A1,0
782164,CX-5461,TLR7,0
782180,5-(((4-isopropylbenzyl)oxy)methyl)-7-(pyrrolidin-1-ylmet...,LINC01287,0
782180,5-(((4-isopropylbenzyl)oxy)methyl)-7-(pyrrolidin-1-ylmet...,FAM178B,0
782180,5-(((4-isopropylbenzyl)oxy)methyl)-7-(pyrrolidin-1-ylmet...,NR1I2,0
782180,5-(((4-isopropylbenzyl)oxy)methyl)-7-(pyrrolidin-1-ylmet...,TLR7,0
782180,5-(((4-isopropylbenzyl)oxy)methyl)-7-(pyrrolidin-1-ylmet...,IGLL5,0
782362,PWT-33597,SNORD83B,0
782362,PWT-33597,LINC01287,0
782362,PWT-33597,TLR7,0
782362,PWT-33597,FAM178B,0
782362,PWT-33597,HBA1,0
782363,CH-5183284,MIR1254-1,0
782363,CH-5183284,MIR142,0
782363,CH-5183284,PIP,0
782363,CH-5183284,LHFPL3-AS1,0
782363,CH-5183284,MIR6728,0
782549,Defactinib,HBG1,0
782549,Defactinib,HBG2,0
782549,Defactinib,TLR8,0
782549,Defactinib,BIRC7,0
782549,Defactinib,MTNR1B,0
782762,E-3810,JCHAIN,0
782762,E-3810,MIR1254-1,0
782762,E-3810,MIR5699,0
782762,E-3810,LINC01287,0
782762,E-3810,MIR6126,0
782763,cs-1730,ITGAL,0
782763,cs-1730,HCK,0
782763,cs-1730,HBG2,0
782763,cs-1730,CD3E,0
782763,cs-1730,BTK,0
783102,VS-4718,LINC01287,0
783102,VS-4718,KIT,0
783102,VS-4718,PVALB,0
783102,VS-4718,MIR5699,0
783102,VS-4718,JCHAIN,0
783107,E-7449,LINC01287,0
783107,E-7449,PCP4,0
783107,E-7449,FAM178B,0
783107,E-7449,NR1I2,0
783107,E-7449,MIR658,0
783249,JNJ-26483327,HBG2,0
783249,JNJ-26483327,ITGB7,0
783249,JNJ-26483327,MIR641,0
783249,JNJ-26483327,JCHAIN,0
783249,JNJ-26483327,LINC01287,0
783296,Poziotinib,KRTCAP3,0
783296,Poziotinib,GCNT3,0
783296,Poziotinib,EGF,1
783296,Poziotinib,PTGS2,0
783296,Poziotinib,COL6A3,0
783333,SGI-1027,MIR658,0
783333,SGI-1027,MIR647,0
783333,SGI-1027,WNT7A,0
783333,SGI-1027,CD1E,0
783333,SGI-1027,SNORD83B,0
783916,pyridoclax,MPO,0
783916,pyridoclax,MIR3198-1,0
783916,pyridoclax,ZAP70,0
783916,pyridoclax,CD3E,0
783916,pyridoclax,CD1E,0
784415,Danusertib,MPO,0
784415,Danusertib,MIR1254-1,0
784415,Danusertib,MIR647,0
784415,Danusertib,PVALB,0
784415,Danusertib,JCHAIN,0
784590,Altiratinib,DKK3,0
784590,Altiratinib,PDGFRB,0
784590,Altiratinib,RAB3B,0
784590,Altiratinib,CTSK,0
784590,Altiratinib,SLC24A5,0
784722,aldoxorubicin,PVALB,0
784722,aldoxorubicin,IGLL5,0
784722,aldoxorubicin,JCHAIN,0
784722,aldoxorubicin,LINC01287,0
784722,aldoxorubicin,MIR5699,0
784815,AZD-3147,CYP17A1,0
784815,AZD-3147,LINC01287,0
784815,AZD-3147,TLR7,0
784815,AZD-3147,BTK,0
784815,AZD-3147,MIR5699,0
784817,A-1210477,PVALB,0
784817,A-1210477,MIR641,0
784817,A-1210477,MIR126,0
784817,A-1210477,IGLL5,0
784817,A-1210477,TYROBP,0
784856,CPI-0610,HSPB2,0
784856,CPI-0610,AIF1,0
784856,CPI-0610,GREB1,0
784856,CPI-0610,HBG1,0
784856,CPI-0610,MIR6807,0
785117,PQR-309,MIR1254-1,0
785117,PQR-309,MIR658,0
785117,PQR-309,PIP,0
785117,PQR-309,SNORA32,0
785117,PQR-309,FGR,0
785299,EPZ-015666,MIR5699,0
785299,EPZ-015666,CYP26C1,0
785299,EPZ-015666,MIR6728,0
785299,EPZ-015666,JCHAIN,0
785299,EPZ-015666,LINC01287,0
785306,TAS-115,HBG1,0
785306,TAS-115,LINC01287,0
785306,TAS-115,MIR7110,0
785306,TAS-115,MIR6807,0
785306,TAS-115,PVALB,0
785345,Bet-BAY-002,HBG2,0
785345,Bet-BAY-002,HBG1,0
785345,Bet-BAY-002,LINC01287,0
785345,Bet-BAY-002,BTK,0
785345,Bet-BAY-002,MTNR1B,0
785570,LOXO-101,UBTD1,0
785570,LOXO-101,ASAP1,0
785570,LOXO-101,ZNF462,0
785570,LOXO-101,PTMS,0
785570,LOXO-101,THBS1,0
785657,RX-3117,CD1E,0
785657,RX-3117,CD3E,0
785657,RX-3117,MIR142,0
785657,RX-3117,ZAP70,0
785657,RX-3117,SNORD104,0
786098,BAY-1143572,MIR1254-1,0
786098,BAY-1143572,FGR,0
786098,BAY-1143572,JCHAIN,0
786098,BAY-1143572,SLC24A5,0
786098,BAY-1143572,IL2RG,0
786099,AZD-8835,MIA,0
786099,AZD-8835,TLR7,0
786099,AZD-8835,HBG1,0
786099,AZD-8835,DPEP1,0
786099,AZD-8835,BTK,0
787027,EGF-816,MIR6728,0
787027,EGF-816,SLC24A5,0
787027,EGF-816,AIF1,0
787027,EGF-816,MLANA,0
787027,EGF-816,MIR3939,0
787039,MI-503,HBG2,0
787039,MI-503,JCHAIN,0
787039,MI-503,LINC01287,0
787039,MI-503,HTR1A,0
787039,MI-503,MTNR1B,0
787048,azd5582,MIR6728,0
787048,azd5582,MIR1296,0
787048,azd5582,ACP5,0
787048,azd5582,PRAP1,0
787048,azd5582,SOX10,0
787137,AMG-319,CSF1R,0
787137,AMG-319,RRAD,0
787137,AMG-319,MT1M,0
787137,AMG-319,GJA1,0
787137,AMG-319,WFDC21P,0
787252,TAE-226,MIR7110,0
787252,TAE-226,MIR3198-1,0
787252,TAE-226,MIR142,0
787252,TAE-226,CD3E,0
787252,TAE-226,MIR622,0
787326,GDC-0810,CSF1R,0
787326,GDC-0810,LHFPL3-AS1,0
787326,GDC-0810,PTHLH,0
787326,GDC-0810,TNC,0
787326,GDC-0810,MIR6126,0
787457,brigatinib,MIR641,0
787457,brigatinib,MIR5699,0
787457,brigatinib,WFDC1,0
787457,brigatinib,JCHAIN,0
787457,brigatinib,IGLL5,0
787780,Sabutoclax,MIR658,0
787780,Sabutoclax,LINC01287,0
787780,Sabutoclax,SNORD83B,0
787780,Sabutoclax,MTNR1B,0
787780,Sabutoclax,MIR3665,0
787846,gilteritinib,TLR7,0
787846,gilteritinib,LINC01287,0
787846,gilteritinib,CYP17A1,0
787846,gilteritinib,STMN4,0
787846,gilteritinib,HCK,0
787880,OTS-964,LINC01287,0
787880,OTS-964,TLR7,0
787880,OTS-964,PVALB,0
787880,OTS-964,IGLL5,0
787880,OTS-964,PCP4,0
787960,UMI-77,CYP17A1,0
787960,UMI-77,HGF,0
